"Alimento","Região Norte",Unidades da Federação,Rondonia,Acre,Amazonas,Roraima,Pará,Amapá,Tocantins
      Óleo de canola,"0,009","0,013",-,"0,009","0,035","0,004","0,063",-
      Óleo de milho,"0,087","0,032","0,017","0,026","0,173","0,135","0,070","0,063"
      Óleo de soja,"4,112","4,738","4,148","3,384","5,729","4,236","5,108","3,482"
      Óleo não especificado,"0,039","0,032",-,"0,006","0,156","0,058","0,061",-
      Outros,"0,017","0,005","0,008","0,018","0,006","0,020","0,040","0,004"
   Gorduras,"1,005","0,631","0,624","1,004","1,405","1,148","1,429","0,501"
      Banha de porco,"0,013","0,039","0,065",-,"0,037",-,-,"0,055"
      Margarina vegetal,"0,992","0,592","0,559","1,004","1,368","1,148","1,429","0,446"
      Outras,-,-,-,-,-,-,-,-
Bebidas e infusões,"35,738","33,417","57,308","26,071","21,090","33,778","136,325","13,235"
   Bebidas alcoólicas,"2,945","3,622","0,980","1,600","1,813","3,534","5,277","2,572"
      Aguardente de cana,"0,056","0,093","0,014","0,066","0,015","0,062","0,016","0,020"
      Outras aguardentes,"0,001",-,-,"0,003",-,-,-,-
      Cerveja,"2,493","3,392","0,674","1,334","1,563","2,862","4,772","2,493"
      Vinho,"0,119","0,100","0,264","0,139","0,182","0,101","0,226","0,035"
      Outras,"0,275","0,036","0,029","0,058","0,054","0,509","0,264","0,023"
   Bebidas não alcoólicas,"30,642","27,356","54,495","22,193","17,336","28,071","128,336","9,337"
      Água mineral,"21,220","18,681","46,938","11,861","10,172","18,285","115,345","3,496"
      Refrigerante de cola,"3,649","3,563","2,926","3,380","2,222","3,993","4,410","3,010"
      Refrigerante de guaraná,"2,493","2,173","2,384","3,411","1,873","2,308","3,812","1,111"
      Refrigerante de laranja,"0,576","0,797","0,328","0,649","0,186","0,491","1,154","0,568"
      Refrigerante de limão,"0,056","0,191","0,071","0,056",-,"0,024","0,156","0,033"
      Refrigerante de maçã,-,-,-,-,-,-,-,-
      Refrigerante de uva,"0,155","0,151","0,026","0,175","0,193","0,155","0,060","0,220"
      Bebida energética,"0,035","0,092","0,047","0,036","0,032","0,023","0,060","0,012"
      Refrigerante não especificado,"0,944","0,546","1,057","1,264","1,483","0,848","2,190","0,207"
      Outros refrigerantes,"0,067","0,046","0,041","0,255","0,164",-,-,-
      Suco de fruta em pó,"0,177","0,162","0,275","0,141","0,100","0,163","0,305","0,262"
      Suco de fruta envasado,"0,508","0,616","0,251","0,766","0,811","0,388","0,542","0,415"
      Outras,"0,762","0,338","0,152","0,198","0,101","1,393","0,301","0,004"
   Cafés,"2,107","2,232","1,779","2,227","1,922","2,155","2,704","1,321"
      Café moído,"2,048","2,165","1,748","2,159","1,758","2,117","2,650","1,193"
      Café solúvel,"0,013","0,002","0,022","0,018","0,036","0,009","0,049","0,003"
      Outros,"0,046","0,065","0,008","0,049","0,129","0,029","0,006","0,125"
   Chás,"0,044","0,207","0,054","0,051","0,019","0,018","0,008","0,006"
      Chá-mate,"0,037","0,204","0,052","0,025","0,015","0,017","0,006",-
      Outros,"0,007","0,003","0,002","0,027","0,004","0,001","0,001","0,006"
Alimentos preparados e misturas industriais,"2,635","1,815","2,581","3,473","1,828","2,413","6,702","0,801"
   Alimentos preparados,"2,436","1,650","2,468","3,360","1,731","2,148","6,532","0,601"
      Alimento congelado,"0,017","0,050","0,028","0,016","0,046","0,009","0,037",-
      Batata frita,"0,034","0,015","0,011","0,017","0,039","0,034","0,132","0,059"
      Carne-assada,"0,147","0,084","0,305","0,141","0,040","0,143","0,530",-
      Frango assado ou defumado,"1,042","0,136","0,917","1,075","0,516","1,249","2,525","0,301"
      Frango empanado,"0,107","0,126","0,042","0,138","0,013","0,110","0,199","0,014"
      Massa,"0,174","0,282","0,233","0,284","0,211","0,090","0,441","0,052"
      Refeição,"0,382","0,355","0,503","0,889","0,323","0,101","1,421","0,071"
      Salgadinho,"0,131","0,087","0,144","0,080","0,112","0,160","0,313","0,051"
      Sanduíche,"0,024","0,007","0,033","0,071","0,031","0,005","0,056","0,003"
      Outros,"0,378","0,508","0,251","0,650","0,401","0,247","0,880","0,050"
   Misturas industriais,"0,200","0,165","0,113","0,113","0,097","0,265","0,170","0,200"
      Mistura para bolo,"0,177","0,163","0,066","0,105","0,097","0,230","0,126","0,198"
      Outras,"0,023","0,001","0,047","0,008",-,"0,035","0,044","0,002"
Outros produtos,"0,014","0,008","0,053","0,040","0,012","0,004","0,004",-
